#tokens:	81564	type:	16288
马上	405	23
一条	406	23
无	407	23
其	408	23
身边	409	23
人家	410	23
看着	411	23
认识	412	23
眼睛	413	23
拍	414	23
几天	415	23
一眼	416	23
哪个	417	23
再说	418	23
楼	419	23
位置	420	22
比如	421	22
放在	422	22
水平	423	22
教室	424	22
边	425	22
每天	426	22
只能	427	22
小子	428	22
一天	429	22
俩	430	22
一步	431	22
头	432	22
历史	433	22
主要	434	22
实在	435	22
一口	436	22
比较	437	22
进来	438	22
干什么	439	22
长	440	22
是不是	441	22
明天	442	22
鬼	443	22
万山	444	22
本书	445	21
关系	446	21
数学	447	21
礼拜	448	21
发表	449	21
一脸	450	21
翻	451	21
为什么	452	21
对方	453	21
者	454	21
考	455	21
该	456	21
事情	457	21
想起	458	21
意思	459	21
相信	460	21
住	461	21
说完	462	21
头发	463	21
刘知章	464	21
生活	465	20
不少	466	20
工作	467	20
大多	468	20
教师	469	20
发展	470	20
然而	471	20
挑	472	20
报纸	473	20
路	474	20
路上	475	20
新	476	20
或	477	20
一只	478	20
车	479	20
男	480	20
一会儿	481	20
算了	482	20
哪	483	20
报	484	20
情况	485	20
差点	486	19
不住	487	19
有个	488	19
出去	489	19
成为	490	19
家	491	19
老子	492	19
第一个	493	19
研究	494	19
留下	495	19
手里	496	19
睡觉	497	19
全部	498	19
水	499	19
不已	500	19
失望	501	19
一时	502	19
真正	503	19
多少	504	19
高中	505	19
精神	506	19
车子	507	19
真	508	19
分	509	19
穿	510	19
如此	511	19
日子	512	19
小妹	513	19
身体	514	19
此时	515	19
广播	516	19
曾	517	18
理科	518	18
消息	519	18
领导	520	18
文人	521	18
脚	522	18
面前	523	18
吃饭	524	18
由于	525	18
不见	526	18
唱	527	18
眼前	528	18
比赛	529	18
故意	530	18
下面	531	18
考试	532	18
乃是	533	18
只要	534	18
一笑	535	18
似的	536	18
呀	537	18
一张	538	18
总是	539	18
第一	540	18
前面	541	18
小心	542	18
少	543	18
化学	544	18
这人	545	17
不满	546	17
收到	547	17
门	548	17
而是	549	17
地说	550	17
思想	551	17
一本	552	17
找到	553	17
乱	554	17
听见	555	17
记得	556	17
效果	557	17
送	558	17
夸	559	17
好好	560	17
每个	561	17
回答	562	17
冷	563	17
快要	564	17
回到	565	17
第二天	566	17
那头	567	17
不及	568	17
全	569	17
继续	570	17
眼里	571	17
回去	572	17
厕所	573	17
处分	574	17
车主	575	17
躲	576	16
逼	577	16
一件	578	16
正好	579	16
解释	580	16
一旦	581	16
才华	582	16
望	583	16
变化	584	16
自	585	16
反应	586	16
嘴巴	587	16
晚	588	16
刚才	589	16
本子	590	16
就要	591	16
极	592	16
另	593	16
不准	594	16
一身	595	16
放弃	596	16
桥	597	16
既然	598	16
不如	599	16
表哥	600	16
硬	601	16
急	602	16
采访	603	16
一号	604	16
初露	605	16
激动	606	15
剩	607	15
家里	608	15
不用	609	15
没想到	610	15
重要	611	15
幸亏	612	15
机会	613	15
容易	614	15
些	615	15
一路	616	15
高兴	617	15
则	618	15
参加	619	15
点头	620	15
不愿	621	15
夜	622	15
赵志良	623	15
耳朵	624	15
低头	625	15
拖	626	15
这时	627	15
搞	628	15
我要	629	15
方面	630	15
聪明	631	15
存在	632	15
玩	633	15
忍不住	634	15
算	635	15
念	636	15
消失	637	15
旁边	638	15
啦	639	15
一段	640	15
想想	641	15
睡着	642	15
上课	643	15
管	644	15
特别	645	15
便是	646	15
狗	647	15
补课	648	15
一下子	649	15
煎	650	15
县	651	15
记者	652	15
万	653	14
剩下	654	14
肚子	655	14
寄	656	14
决心	657	14
失败	658	14
本来	659	14
挺	660	14
靠	661	14
替	662	14
还好	663	14
一首	664	14
才子	665	14
女	666	14
那天	667	14
无论	668	14
沉默	669	14
习惯	670	14
懒得	671	14
喝	672	14
轻声	673	14
哈	674	14
风	675	14
如何	676	14
无法	677	14
认为	678	14
兴奋	679	14
欲	680	14
语气	681	14
本想	682	14
慢慢	683	14
不肯	684	14
哇	685	14
看过	686	14
上来	687	14
嗯	688	14
清楚	689	14
词	690	14
换	691	14
没什么	692	14
老板	693	14
一封信	694	14
声	695	14
甩	696	14
借	697	14
明白	698	14
使	699	14
南京	700	14
市	701	14
表情	702	14
嘴	703	14
地上	704	14
雨果	705	14
政教处	706	14
脚盆	707	14
自豪	708	13
校领导	709	13
毫无	710	13
久	711	13
帮	712	13
早	713	13
凭	714	13
负责	715	13
很多	716	13
发	717	13
角落里	718	13
第一次	719	13
仔细	720	13
天下	721	13
待	722	13
看看	723	13
半个	724	13
距离	725	13
考取	726	13
地想	727	13
辛苦	728	13
碰上	729	13
兴许	730	13
够	731	13
难怪	732	13
身子	733	13
街上	734	13
不止	735	13
近	736	13
怎么样	737	13
摇头	738	13
不错	739	13
经过	740	13
记忆	741	13
雨	742	13
心理	743	13
名气	744	13
一顿	745	13
风格	746	13
几句	747	13
仍	748	13
父母	749	13
写信	750	13
补	751	13
一半	752	13
尽	753	13
一般	754	13
卷子	755	13
牛	756	13
不仅	757	13
花园	758	13
休息	759	13
飞哥	760	13
车夫	761	13
梅萱	762	13
队伍	763	13
体现	764	12
甚至	765	12
而已	766	12
月	767	12
担心	768	12
班级	769	12
差	770	12
忘记	771	12
办法	772	12
远	773	12
理由	774	12
处	775	12
简单	776	12
理论	777	12
交	778	12
才女	779	12
常	780	12
依然	781	12
下午	782	12
那种	783	12
不同	784	12
开口	785	12
脑子里	786	12
证明	787	12
各	788	12
梦	789	12
讨论	790	12
一大	791	12
光	792	12
放	793	12
一辆	794	12
一口气	795	12
没事	796	12
白	797	12
漂亮	798	12
无比	799	12
直	800	12
四人	801	12
一副	802	12
桌上	803	12
走出	804	12
来说	805	12
难	806	12
失恋	807	12
分手	808	12
中文系	809	12
显然	810	12
毕竟	811	12
动作	812	12
您	813	12
别说	814	12
开放	815	12
