# first line. !!! Need to recompute the statistics but with token and type count on top
的	1	5.731948461085705
了	2	2.841080332614201
我	3	1.6642760444517775
他	4	1.4620012549160841
是	5	1.4451851671465785
在	6	1.2504233694105882
你	7	1.0749617431559655
说	8	0.8862949568883711
她	9	0.8021014147352439
也	10	0.7953724662206505
就	11	0.7596813916186038
不	12	0.6247582242300681
着	13	0.603862737604911
有	14	0.5389958973381681
都	15	0.537725928740114
人	16	0.5008116628330697
和	17	0.48981830079625843
这	18	0.4583134448384846
一个	19	0.4419735080221801
上	20	0.3981438825968698
又	21	0.39493370358980395
到	22	0.36980033384744604
把	23	0.36015862612939936
去	24	0.3571949006215711
没有	25	0.3501147733247781
地	26	0.33692427485142135
自己	27	0.314308500911473
要	28	0.31296033743547386
还	29	0.30974387491143035
什么	30	0.306330528855418
我们	31	0.3061636665712317
那	32	0.30457533311297275
来	33	0.28543643856736706
他们	34	0.2791864336801872
对	35	0.2738768618340072
得	36	0.2402181558899789
里	37	0.2400582752913234
给	38	0.22796390144630363
很	39	0.21570475982275678
这个	40	0.2155071781222349
知道	41	0.21049293157400817
让	42	0.20472187031424174
被	43	0.20446634062381416
好	44	0.20198574775471786
就是	45	0.20186147375226945
想	46	0.19599546156928407
看	47	0.18813478183014665
从	48	0.18693393191884758
但	49	0.1850691237135686
不是	50	0.18225480627609963
而	51	0.17636156551954407
中	52	0.17409810307045592
会	53	0.1720056919168726
走	54	0.17011365513802346
呢	55	0.1655741632058917
已经	56	0.1631885212600144
吧	57	0.1621594208127732
这样	58	0.1562975976411063
过	59	0.14894309010295248
道	60	0.1480815501084507
没	61	0.14724933319317832
一	62	0.144379860440016
与	63	0.143905105823921
却	64	0.14147268658498727
现在	65	0.14080593561679505
跟	66	0.1402020198183801
吗	67	0.13895229810836537
起来	68	0.13736256831300026
大	69	0.13632299533746284
能	70	0.13414820029461597
可以	71	0.1335156595855247
为	72	0.13287474085379647
时候	73	0.1302538161055309
再	74	0.13023915456591623
个	75	0.1297476439045473
做	76	0.12792472581245315
还是	77	0.127284505249278
怎么	78	0.12695636602933
才	79	0.12341525512810388
将	80	0.12110990256583087
事	81	0.12077268715469282
像	82	0.11968773322320515
啊	83	0.11853854778483405
你们	84	0.11373514813963773
时	85	0.11356060600136751
叫	86	0.11315008289215597
多	87	0.11068205705701513
因为	88	0.10535293649134891
不能	89	0.10534455846871194
用	90	0.10417163529953609
下	91	0.10266778023619992
谁	92	0.1021797604175964
后	93	0.10171687466690378
等	94	0.10008455658980073
向	95	0.10006849871307986
便	96	0.09922371476385203
问	97	0.09871125904589068
这么	98	0.0979516516601387
听	99	0.09652738781185374
出来	100	0.09531117819238688
它	101	0.09484131075616346
觉得	102	0.09437702866836468
小	103	0.09414593487729492
并	104	0.09310496556465135
可	105	0.09232790396507236
吃	106	0.09072560713575178
那个	107	0.08799297541899329
一样	108	0.08747912336392577
只	109	0.08476953120941895
如果	110	0.0846766747918592
还有	111	0.08346465418371082
一下	112	0.08279860138407168
这些	113	0.08210252733665006
们	114	0.08041086493253513
但是	115	0.0789272567572383
出	116	0.07884906187929325
当	117	0.07871152267433631
之	118	0.07843016074744473
更	119	0.07822140835007356
所以	120	0.07773618120568236
两个	121	0.07760422734915007
找	122	0.07700868957337209
那么	123	0.07663377306036767
可是	124	0.07653533129438328
笑	125	0.07604451880156743
只是	126	0.07583367189853701
不会	127	0.07582319937024079
女人	128	0.07373916623929443
这种	129	0.07150781954364799
不过	130	0.07146383492480389
这里	131	0.07131093601167919
一种	132	0.0704787190964068
打	133	0.06795972695689105
心里	134	0.06795414160846641
站	135	0.06605093413276798
最	136	0.06562924032670714
话	137	0.06533950037717857
可能	138	0.06499669961761588
开始	139	0.06474675527561292
有些	140	0.06460781973354984
问题	141	0.06414772665706955
东西	142	0.06392082187731826
事情	143	0.06379305703210447
看着	144	0.06338253392289292
呀	145	0.06312840056957149
拿	146	0.06290079762126713
的话	147	0.06241487230832285
见	148	0.06240300344292048
一点	149	0.06211954701036965
钱	150	0.06175161218289603
地方	151	0.06173834698038749
中国	152	0.060985023111613246
死	153	0.06055285677725619
看到	154	0.059578911645708395
一定	155	0.0595056039476349
然后	156	0.0585791342776966
大家	157	0.058138589920702574
只有	158	0.05809669980751772
比	159	0.05783628293721856
不要	160	0.05767291149579764
孩子	161	0.056577485036013765
老	162	0.056323351682692334
已	163	0.05628983959214445
请	164	0.05541224172092181
倒	165	0.05520558382920988
工作	166	0.05476015229234429
突然	167	0.05456815594024705
今天	168	0.05444108926358633
过去	169	0.054372668745384406
那些	170	0.05409689216691747
一些	171	0.053768752946969464
一起	172	0.053754091407354765
一次	173	0.05372686283378461
看见	174	0.05352509212194424
回来	175	0.053356833500651756
以	176	0.05326607158875124
眼睛	177	0.05326258074598584
这是	178	0.05312573970958199
虽然	179	0.0530342796291284
告诉	180	0.05262305835136377
之后	181	0.05229840997418117
一直	182	0.05203589859822277
使	183	0.05169100333300082
跑	184	0.05165679307389986
为什么	185	0.05133633370803574
以后	186	0.05118343479491103
男人	187	0.0509621153635844
应该	188	0.05040637319533203
几个	189	0.050201809809279345
带	190	0.05009359368355181
前	191	0.050050307233260795
而且	192	0.04948548887381838
当然	193	0.04920482511547987
连	194	0.0483537576492743
写	195	0.048290224310943944
起	196	0.04805005432868412
您	197	0.047918798640704925
声音	198	0.04788947556147553
父亲	199	0.04783432024578214
一声	200	0.04778754295272572
明白	201	0.047745652839540874
为了	202	0.04733163888756392
地说	203	0.04690785057584384
发现	204	0.046498025635185375
于是	205	0.04579566807078603
